clip,source_hash,vehicle_id,terminal_event_id,event_ts,camera,status,original_labelled_event_description,labelled_event,labelled_checked,labelled_agreed,cam_o,cam_s,vs,fatigue_summary,smoking_summary,eatdrink_summary,review_seatbelt,review_phone,review_drinking,t_total_s,t_llm_s,driver_vis,seatbelt,phone,distraction,fatigue,smoking,eatdrink,drinking,alcohol,why,seatbelt_support_n,phone_support_n,distraction_support_n,fatigue_support_n,smoking_support_n,det_codes,rev_codes,det_event_descriptions,rev_event_descriptions,primary_vlm_event,seatbelt_off_flag,phone_flag,distraction_flag,fatigue_flag,smoke_flag,cam_covered_flag,face_obstructed_review_flag,seatbelt_uncertain_flag,phone_uncertain_flag,distraction_uncertain_flag,fatigue_uncertain_flag,smoking_uncertain_flag,raw_event_description,raw_event_ts,original_event_description,event_ts_final,vlm_change_type,event_changed_flag,det_rankable_event_descriptions,rev_rankable_event_descriptions,extra_rankable_vlm_events,n_extra_rankable_vlm_events,matched_raw_df_flag
2102,db9db73e3c1581f7,464367957,4882303786129157194,2026-01-07 09:21:19+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,low,high,low,35.03,31.9,1,y,y,u,u,u,n,u,u,"Driver is clearly visible and wearing seatbelt, holding phone, and appears attentive.",12,10,0,0,0,[10],[],['v_phone'],[],v_phone,0,1,0,0,0,0,0,0,0,1,1,1,PER,2026-01-07 11:21:49+00:00,PER,2026-01-07 09:21:19+00:00,new_context_added,1,['v_phone'],[],['v_phone'],1,1
2103,3504b4f67387d381,464368268,4882303786129140784,2026-01-07 09:20:37+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,low,low,low,58.73,29.82,1,y,n,u,u,u,n,u,u,Driver is clearly visible and wearing a seatbelt.,12,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,0,1,1,1,PER,2026-01-07 11:20:37+00:00,PER,2026-01-07 09:20:37+00:00,no_vlm_signal,0,[],[],[],0,1
2104,1b14fcb5463af463,523823149,4882303786129109810,2026-01-07 09:18:06+00:00,2,OK,v_Headway_Mon,,n,na,2,0,1,u,u,n,low,low,low,64.23,37.14,1,y,n,u,u,u,n,u,u,Driver is clearly visible and wearing a seatbelt.,12,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,0,1,1,1,v_Headway_Mon,2026-01-07 11:18:16+00:00,v_Headway_Mon,2026-01-07 09:18:06+00:00,no_vlm_signal,0,[],[],[],0,1
2105,995e69e971dd349a,523821830,4882303786129106488,2026-01-07 09:17:37+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,high,high,low,53.96,48.21,1,n,y,y,u,u,n,n,n,"Driver is clearly visible and holding a phone, indicating distraction.",12,12,12,0,0,"[5, 10, 11]",[],"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",[],SEATBELT_D_OFF,1,1,1,0,0,0,0,0,0,0,1,1,PER,2026-01-07 11:18:07+00:00,PER,2026-01-07 09:17:37+00:00,new_context_added,1,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",[],"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",3,1
2106,af9f0f6e54c92f37,335116387,4882303786129102830,2026-01-07 09:17:44+00:00,2,OK,v_fatigue,,y,y,2,0,1,y,u,n,low,medium,low,49.05,23.11,1,y,u,u,y,u,n,u,u,mouth wide open,0,0,0,0,0,[13],[],['v_fatigue'],[],v_fatigue,0,0,0,1,0,0,0,0,1,1,0,1,v_fatigue,2026-01-07 11:17:49+00:00,v_fatigue,2026-01-07 09:17:44+00:00,confirmed,0,['v_fatigue'],[],[],0,1
2107,674bf571b5fa1e5c,524598261,4882303786129099819,2026-01-07 09:17:07+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,high,high,low,51.2,47.63,1,n,y,y,u,u,n,n,n,Driver is using a phone and appears distracted.,12,12,12,0,0,"[5, 10, 11]",[],"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",[],SEATBELT_D_OFF,1,1,1,0,0,0,0,0,0,0,1,1,PER,2026-01-07 11:17:37+00:00,PER,2026-01-07 09:17:07+00:00,new_context_added,1,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",[],"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",3,1
2108,9ba7352e3de06366,437381828,4882303786129091053,2026-01-07 09:16:56+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,high,low,low,69.96,40.77,1,n,n,u,u,u,n,u,u,"Driver is clearly visible, but no seatbelt strap is visible across the chest.",12,0,0,0,0,[5],[],['SEATBELT_D_OFF'],[],SEATBELT_D_OFF,1,0,0,0,0,0,0,0,0,1,1,1,PER,2026-01-07 11:16:56+00:00,PER,2026-01-07 09:16:56+00:00,new_context_added,1,['SEATBELT_D_OFF'],[],['SEATBELT_D_OFF'],1,1
2109,d730be2efe382e09,429536893,4882303786129087786,2026-01-07 09:16:36+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,high,high,low,52.86,24.21,1,n,y,u,u,u,n,u,u,clearly visible phone in the driver's left hand,0,0,0,0,0,"[5, 10]",[],"['SEATBELT_D_OFF', 'v_phone']",[],SEATBELT_D_OFF,1,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-07 11:16:41+00:00,v_phone,2026-01-07 09:16:36+00:00,refined,1,"['SEATBELT_D_OFF', 'v_phone']",[],['SEATBELT_D_OFF'],1,1
2110,fe0c347b7e16d612,511468560,4882303786129075658,2026-01-07 09:15:46+00:00,2,OK,dHDG,,n,na,2,0,1,u,u,n,high,high,low,42.19,38.32,1,n,y,y,u,u,n,u,u,Driver is holding a phone and appears distracted.,12,3,3,0,0,"[5, 10, 11]",[],"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",[],SEATBELT_D_OFF,1,1,1,0,0,0,0,0,0,0,1,1,dHDG,2026-01-07 11:15:46+00:00,dHDG,2026-01-07 09:15:46+00:00,new_context_added,1,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",[],"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",3,1
2111,f8eda797d94a64e8,312741040,4882303786129073976,2026-01-07 09:15:37+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,low,low,low,58.8,29.67,1,y,n,u,u,u,n,u,u,Driver is clearly visible and wearing a seatbelt.,11,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,0,1,1,1,PER,2026-01-07 11:15:38+00:00,PER,2026-01-07 09:15:37+00:00,no_vlm_signal,0,[],[],[],0,1
2112,83da75c26ae85838,336916651,4882303786129054767,2026-01-07 09:14:11+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,high,low,low,63.62,36.22,1,n,n,u,u,u,n,u,u,"Driver is visible, but no clear seatbelt strap, phone, or smoking activity is visible.",0,0,0,0,0,[5],[],['SEATBELT_D_OFF'],[],SEATBELT_D_OFF,1,0,0,0,0,0,0,0,0,1,1,1,PER,2026-01-07 11:14:11+00:00,PER,2026-01-07 09:14:11+00:00,new_context_added,1,['SEATBELT_D_OFF'],[],['SEATBELT_D_OFF'],1,1
2113,1a51fbbb0e784346,464397351,4882303786129047799,2026-01-07 09:13:34+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,low,high,low,53.49,24.66,1,y,y,u,u,u,n,u,u,The driver is holding a phone in the right hand.,0,0,0,0,0,[10],[],['v_phone'],[],v_phone,0,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-07 11:13:39+00:00,v_phone,2026-01-07 09:13:34+00:00,confirmed,0,['v_phone'],[],[],0,1
2114,2178e17a321b0a69,443744270,4882303786129017460,2026-01-07 09:11:19+00:00,2,OK,v_fatigue,,y,n,2,0,1,n,u,n,low,high,low,51.62,23.92,1,y,y,u,n,u,n,u,u,face is clearly visible and no signs of fatigue,0,0,0,0,0,[10],[],['v_phone'],[],v_phone,0,1,0,0,0,0,0,0,0,1,0,1,v_fatigue,2026-01-07 11:11:24+00:00,v_fatigue,2026-01-07 09:11:19+00:00,contradicted,1,['v_phone'],[],['v_phone'],1,1
2115,a9f9a280a48b4d0b,388775883,4882303786129009518,2026-01-07 09:10:44+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,high,high,low,53.36,25.7,1,n,y,u,u,u,n,u,u,"The driver is holding a phone in the right hand, with a clear rectangular phone-like object and screen visible.",0,0,0,0,0,"[5, 10]",[],"['SEATBELT_D_OFF', 'v_phone']",[],SEATBELT_D_OFF,1,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-07 11:10:49+00:00,v_phone,2026-01-07 09:10:44+00:00,refined,1,"['SEATBELT_D_OFF', 'v_phone']",[],['SEATBELT_D_OFF'],1,1
2116,bc0741615b518429,304245737,4882303786129008016,2026-01-07 09:10:37+00:00,2,OK,v_fatigue,,y,n,2,0,1,n,u,n,low,low,low,51.15,24.23,1,y,n,u,n,u,n,u,u,face is clearly visible and no signs of fatigue,0,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,0,1,0,1,v_fatigue,2026-01-07 11:10:42+00:00,v_fatigue,2026-01-07 09:10:37+00:00,not_confirmed,0,[],[],[],0,1
2117,2ba7df8c7a6cfaf8,335116387,4882303786128996740,2026-01-07 09:09:22+00:00,2,OK,Ign ON,,n,na,2,0,1,u,u,n,high,low,low,73.34,38.27,1,n,n,u,u,u,n,u,u,"Driver is visible, but no clear seatbelt, phone, or eating/drinking activity is observed.",3,0,0,0,0,[5],[],['SEATBELT_D_OFF'],[],SEATBELT_D_OFF,1,0,0,0,0,0,0,0,0,1,1,1,Ign ON,2026-01-07 11:09:51+00:00,Ign ON,2026-01-07 09:09:22+00:00,new_context_added,1,['SEATBELT_D_OFF'],[],['SEATBELT_D_OFF'],1,1
2118,d226d2cb9fd4879b,366763791,4882303786128985914,2026-01-07 09:09:04+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,high,high,low,45.78,41.19,1,n,y,y,u,u,n,n,n,Driver is holding a phone and appears distracted.,12,12,12,0,0,"[5, 10, 11]",[],"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",[],SEATBELT_D_OFF,1,1,1,0,0,0,0,0,0,0,1,1,PER,2026-01-07 11:09:04+00:00,PER,2026-01-07 09:09:04+00:00,new_context_added,1,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",[],"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",3,1
2119,3cdeebcb2194a360,388775883,4882303786128965773,2026-01-07 09:07:44+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,low,high,low,71.89,41.44,1,y,y,y,u,u,n,n,n,"Driver is clearly visible and using a phone, indicating distraction. No clear seatbelt strap is visible.",0,11,11,0,0,"[10, 11]",[],"['v_phone', 'v_distraction']",[],v_phone,0,1,1,0,0,0,0,0,0,0,1,1,PER,2026-01-07 11:07:44+00:00,PER,2026-01-07 09:07:44+00:00,new_context_added,1,"['v_phone', 'v_distraction']",[],"['v_phone', 'v_distraction']",2,1
2120,29f4251730e312bf,518311941,4882303786128953389,2026-01-07 09:06:48+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,low,high,low,37.4,33.97,1,y,y,u,u,u,n,u,u,Driver is clearly visible and wearing a seatbelt. Phone is visible in hand. Driver appears to be focused on the road.,12,7,0,0,0,[10],[],['v_phone'],[],v_phone,0,1,0,0,0,0,0,0,0,1,1,1,PER,2026-01-07 11:06:48+00:00,PER,2026-01-07 09:06:48+00:00,new_context_added,1,['v_phone'],[],['v_phone'],1,1
2121,9207798145b9b195,443744270,4882303786128951724,2026-01-07 09:06:37+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,low,high,low,53.26,24.77,1,y,y,u,u,u,n,u,u,The driver is holding a black smartphone with a rectangular shape and a visible screen.,0,0,0,0,0,[10],[],['v_phone'],[],v_phone,0,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-07 11:06:42+00:00,v_phone,2026-01-07 09:06:37+00:00,confirmed,0,['v_phone'],[],[],0,1
2122,2c7a6d96ab24a408,523824495,4882303786128919736,2026-01-07 09:03:33+00:00,2,OK,Ign ON,,n,na,2,0,1,u,u,n,high,low,low,74.25,48.8,1,n,n,u,u,u,n,u,u,"Driver is clearly visible, no seatbelt strap visible, no phone in hand or ear, no clear distraction, no fatigue signs, n",12,0,0,0,0,[5],[],['SEATBELT_D_OFF'],[],SEATBELT_D_OFF,1,0,0,0,0,0,0,0,0,1,1,1,Ign ON,2026-01-07 11:03:54+00:00,Ign ON,2026-01-07 09:03:33+00:00,new_context_added,1,['SEATBELT_D_OFF'],[],['SEATBELT_D_OFF'],1,1
2123,a884a5d1a8f9eb03,523821771,4882303786128908783,2026-01-07 09:02:41+00:00,2,OK,Ign ON,,n,na,2,0,1,u,u,n,high,low,low,74.06,48.87,1,n,n,u,u,u,n,u,u,"Driver is clearly visible, no seatbelt strap visible, no phone in hand or ear, no clear distraction, no obvious fatigue,",12,0,0,0,0,[5],[],['SEATBELT_D_OFF'],[],SEATBELT_D_OFF,1,0,0,0,0,0,0,0,0,1,1,1,Ign ON,2026-01-07 11:03:03+00:00,Ign ON,2026-01-07 09:02:41+00:00,new_context_added,1,['SEATBELT_D_OFF'],[],['SEATBELT_D_OFF'],1,1
2124,1c623bc157b6ad27,338306241,4882303786128907501,2026-01-07 09:03:43+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,high,low,low,63.22,36.46,1,n,n,u,u,u,n,u,u,"Driver is visible but no clear seatbelt strap, phone, or eating/drinking activity is observed.",3,0,0,0,0,[5],[],['SEATBELT_D_OFF'],[],SEATBELT_D_OFF,1,0,0,0,0,0,0,0,0,1,1,1,PER,2026-01-07 11:03:43+00:00,PER,2026-01-07 09:03:43+00:00,new_context_added,1,['SEATBELT_D_OFF'],[],['SEATBELT_D_OFF'],1,1
2125,01518cd930fa73c3,464397351,4882303786128905756,2026-01-07 09:03:35+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,low,high,low,46.5,42.35,1,y,y,u,u,u,n,u,u,"Driver is clearly visible and wearing a seatbelt. Phone is visible in hand. No clear distraction, fatigue, smoking, eati",12,5,0,0,0,[10],[],['v_phone'],[],v_phone,0,1,0,0,0,0,0,0,0,1,1,1,PER,2026-01-07 11:03:35+00:00,PER,2026-01-07 09:03:35+00:00,new_context_added,1,['v_phone'],[],['v_phone'],1,1
2126,1e92c78108cb0160,507302670,4882303786128903076,2026-01-07 09:03:22+00:00,2,OK,Ign ON,,n,na,2,0,1,u,u,n,low,low,low,61.58,34.56,1,y,n,y,u,u,n,u,u,Driver is clearly visible and wearing seatbelt. Driver appears distracted and possibly smoking.,12,0,6,0,0,[11],[],['v_distraction'],[],v_distraction,0,0,1,0,0,0,0,0,0,0,1,1,Ign ON,2026-01-07 11:03:24+00:00,Ign ON,2026-01-07 09:03:22+00:00,new_context_added,1,['v_distraction'],[],['v_distraction'],1,1
2127,2ff37c61dab63e3d,334148753,4882303786128902271,2026-01-07 09:03:11+00:00,2,OK,Idle Per,,n,na,2,0,1,u,u,n,high,low,low,76.19,49.24,1,n,n,u,u,u,n,u,u,"Driver is clearly visible, but no seatbelt strap is visible across the chest. No phone, distraction, fatigue, smoking, e",12,0,0,0,0,[5],[],['SEATBELT_D_OFF'],[],SEATBELT_D_OFF,1,0,0,0,0,0,0,0,0,1,1,1,Idle Per,2026-01-07 11:03:21+00:00,Idle Per,2026-01-07 09:03:11+00:00,new_context_added,1,['SEATBELT_D_OFF'],[],['SEATBELT_D_OFF'],1,1
2128,a6bb925ed4d429a7,322784039,4882303786128899408,2026-01-07 09:03:02+00:00,2,OK,v_fatigue,,y,n,2,0,1,n,u,n,low,high,low,51.37,23.54,1,y,y,u,n,u,n,u,u,face is clearly visible and no signs of fatigue,0,0,0,0,0,[10],[],['v_phone'],[],v_phone,0,1,0,0,0,0,0,0,0,1,0,1,v_fatigue,2026-01-07 11:03:07+00:00,v_fatigue,2026-01-07 09:03:02+00:00,contradicted,1,['v_phone'],[],['v_phone'],1,1
2129,88e2843b966cab8c,429536893,4882303786128889333,2026-01-07 09:02:18+00:00,2,OK,Ign ON,,n,na,2,0,1,u,u,n,high,low,low,75.5,48.57,1,n,n,u,u,u,n,u,u,"Driver is clearly visible, no seatbelt strap visible, no phone or clear distraction, no fatigue signs, no smoking or dri",12,0,0,0,0,[5],[],['SEATBELT_D_OFF'],[],SEATBELT_D_OFF,1,0,0,0,0,0,0,0,0,1,1,1,Ign ON,2026-01-07 11:02:25+00:00,Ign ON,2026-01-07 09:02:18+00:00,new_context_added,1,['SEATBELT_D_OFF'],[],['SEATBELT_D_OFF'],1,1
2130,711d5e4b7d707627,443744270,4882303786128876550,2026-01-07 09:01:14+00:00,2,OK,Ign ON,,n,na,2,0,1,u,u,n,high,high,low,49.5,46.26,1,n,y,u,u,u,n,u,u,"Driver is clearly visible, holding a phone, and appears to be engaged in a phone call.",12,12,0,0,0,"[5, 10]",[],"['SEATBELT_D_OFF', 'v_phone']",[],SEATBELT_D_OFF,1,1,0,0,0,0,0,0,0,1,1,1,Ign ON,2026-01-07 11:01:27+00:00,Ign ON,2026-01-07 09:01:14+00:00,new_context_added,1,"['SEATBELT_D_OFF', 'v_phone']",[],"['SEATBELT_D_OFF', 'v_phone']",2,1
2131,56dcd0398de07101,365598883,4882303786128876175,2026-01-07 09:01:22+00:00,2,OK,v_yawn,,y,y,2,0,1,y,u,n,high,low,low,50.3,23.67,1,n,n,u,y,u,n,u,u,mouth wide open,0,0,0,0,0,"[5, 13]",[],"['SEATBELT_D_OFF', 'v_fatigue']",[],SEATBELT_D_OFF,1,0,0,1,0,0,0,0,0,1,0,1,v_yawn,2026-01-07 11:01:27+00:00,v_yawn,2026-01-07 09:01:22+00:00,refined,1,"['SEATBELT_D_OFF', 'v_fatigue']",[],"['SEATBELT_D_OFF', 'v_fatigue']",2,1
2132,14a8db232849056c,454535057,4882303786128858692,2026-01-07 08:59:58+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,low,low,low,66.28,37.9,1,y,n,u,u,u,n,u,u,Driver is clearly visible and wearing a seatbelt.,12,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,0,1,1,1,PER,2026-01-07 11:00:11+00:00,PER,2026-01-07 08:59:58+00:00,no_vlm_signal,0,[],[],[],0,1
2133,2814fa8bc8b167e5,304245737,4882303786128820189,2026-01-07 08:57:29+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,low,high,low,47.07,40.63,1,y,y,y,u,u,n,u,u,Driver is clearly visible and wearing seatbelt. Phone is visible in hand. Driver appears distracted. No clear fatigue or,12,5,5,0,0,"[10, 11]",[],"['v_phone', 'v_distraction']",[],v_phone,0,1,1,0,0,0,0,0,0,0,1,1,PER,2026-01-07 10:57:29+00:00,PER,2026-01-07 08:57:29+00:00,new_context_added,1,"['v_phone', 'v_distraction']",[],"['v_phone', 'v_distraction']",2,1
2134,dca85379202cd01e,365598883,4882303786128816613,2026-01-07 08:57:13+00:00,2,OK,GPS_Lock,,n,na,2,0,1,u,u,n,high,high,low,39.31,36.64,1,n,y,y,u,u,n,n,n,"Driver is clearly visible and using a phone, indicating distraction.",12,6,9,0,0,"[5, 10, 11]",[],"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",[],SEATBELT_D_OFF,1,1,1,0,0,0,0,0,0,0,1,1,GPS_Lock,2026-01-07 10:57:13+00:00,GPS_Lock,2026-01-07 08:57:13+00:00,new_context_added,1,"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",[],"['SEATBELT_D_OFF', 'v_phone', 'v_distraction']",3,1
2135,e456b7f06182b95e,304246535,4882303786128809274,2026-01-07 08:56:39+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,low,low,low,56.8,29.98,1,y,n,u,u,u,n,u,u,Driver is clearly visible and wearing a seatbelt.,12,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,0,1,1,1,PER,2026-01-07 10:56:39+00:00,PER,2026-01-07 08:56:39+00:00,no_vlm_signal,0,[],[],[],0,1
2136,8cf01d0407513ac8,507302529,4882303786128796625,2026-01-07 08:55:44+00:00,2,OK,dHDG,,n,na,2,0,1,u,u,n,low,high,low,45.3,40.88,1,y,y,y,u,u,n,u,u,"Driver is clearly visible and wearing seatbelt, holding phone, and appears distracted.",12,8,8,0,0,"[10, 11]",[],"['v_phone', 'v_distraction']",[],v_phone,0,1,1,0,0,0,0,0,0,0,1,1,dHDG,2026-01-07 10:55:44+00:00,dHDG,2026-01-07 08:55:44+00:00,new_context_added,1,"['v_phone', 'v_distraction']",[],"['v_phone', 'v_distraction']",2,1
2137,6963458f8e0e5d6f,511471809,4882303786128743353,2026-01-07 08:51:35+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,high,low,low,69.21,41.74,1,n,n,u,u,u,n,u,u,"Driver is clearly visible, but no seatbelt strap is visible across the chest. No phone, distraction, fatigue, smoking, e",12,0,0,0,0,[5],[],['SEATBELT_D_OFF'],[],SEATBELT_D_OFF,1,0,0,0,0,0,0,0,0,1,1,1,PER,2026-01-07 10:51:46+00:00,PER,2026-01-07 08:51:35+00:00,new_context_added,1,['SEATBELT_D_OFF'],[],['SEATBELT_D_OFF'],1,1
2138,4cc4104cc798cf19,429576946,4882303786128713032,2026-01-07 08:49:33+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,low,low,low,77.21,48.29,1,y,n,u,u,u,n,u,u,Driver is clearly visible and wearing seatbelt.,12,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,0,1,1,1,PER,2026-01-07 10:49:33+00:00,PER,2026-01-07 08:49:33+00:00,no_vlm_signal,0,[],[],[],0,1
2139,bec7c37171ce680c,511472466,4882303786128660897,2026-01-07 08:45:42+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,high,high,low,60.38,48.74,1,n,y,u,u,u,n,u,u,Driver is clearly visible and holding a phone.,12,12,0,0,0,"[5, 10]",[],"['SEATBELT_D_OFF', 'v_phone']",[],SEATBELT_D_OFF,1,1,0,0,0,0,0,0,0,1,1,1,PER,2026-01-07 10:45:42+00:00,PER,2026-01-07 08:45:42+00:00,new_context_added,1,"['SEATBELT_D_OFF', 'v_phone']",[],"['SEATBELT_D_OFF', 'v_phone']",2,1
2140,cd5b6a243286c8fa,322784039,4882303786128646103,2026-01-07 08:44:38+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,high,low,low,59.11,30.87,1,n,n,y,u,u,n,u,u,"Driver is clearly visible, but no seatbelt strap is visible across the chest. Driver appears distracted, possibly lookin",2,0,2,0,0,"[5, 11]",[],"['SEATBELT_D_OFF', 'v_distraction']",[],SEATBELT_D_OFF,1,0,1,0,0,0,0,0,0,0,1,1,PER,2026-01-07 10:44:38+00:00,PER,2026-01-07 08:44:38+00:00,new_context_added,1,"['SEATBELT_D_OFF', 'v_distraction']",[],"['SEATBELT_D_OFF', 'v_distraction']",2,1
2141,d22142381be773f7,434850546,4882303786128634260,2026-01-07 08:43:44+00:00,2,OK,dHDG,,n,na,2,0,1,u,u,n,low,high,low,45.54,40.08,1,y,y,y,u,u,n,u,u,"Driver is clearly visible, wearing seatbelt, holding phone, and appears distracted.",12,8,8,0,0,"[10, 11]",[],"['v_phone', 'v_distraction']",[],v_phone,0,1,1,0,0,0,0,0,0,0,1,1,dHDG,2026-01-07 10:43:44+00:00,dHDG,2026-01-07 08:43:44+00:00,new_context_added,1,"['v_phone', 'v_distraction']",[],"['v_phone', 'v_distraction']",2,1
2142,3faeef2dee609771,365598486,4882303786128622751,2026-01-07 08:42:49+00:00,2,OK,v_distraction,,y,n,2,0,1,u,u,n,high,low,low,47.8,23.22,1,n,n,n,u,u,n,u,u,Attentive driver,0,0,0,0,0,[5],[],['SEATBELT_D_OFF'],[],SEATBELT_D_OFF,1,0,0,0,0,0,0,0,0,0,1,1,v_distraction,2026-01-07 10:42:54+00:00,v_distraction,2026-01-07 08:42:49+00:00,contradicted,1,['SEATBELT_D_OFF'],[],['SEATBELT_D_OFF'],1,1
2143,383764e9bbd01f28,435288506,4882303786128604770,2026-01-07 08:41:31+00:00,2,OK,Ign ON,,n,na,2,0,1,u,u,n,low,low,low,64.33,36.98,1,y,n,u,u,u,n,u,u,Driver is clearly visible and wearing seatbelt.,11,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,0,1,1,1,Ign ON,2026-01-07 10:41:33+00:00,Ign ON,2026-01-07 08:41:31+00:00,no_vlm_signal,0,[],[],[],0,1
2144,6706178bd9f749b7,509637688,4882303786128598011,2026-01-07 08:41:09+00:00,2,OK,dHDG,,n,na,2,0,1,u,u,n,low,high,low,53.29,48.42,1,y,y,y,u,u,n,u,u,"Driver is clearly visible, wearing seatbelt, holding phone, and appears distracted.",12,12,12,0,0,"[10, 11]",[],"['v_phone', 'v_distraction']",[],v_phone,0,1,1,0,0,0,0,0,0,0,1,1,dHDG,2026-01-07 10:41:09+00:00,dHDG,2026-01-07 08:41:09+00:00,new_context_added,1,"['v_phone', 'v_distraction']",[],"['v_phone', 'v_distraction']",2,1
2145,5da362b4bd4a57b2,512994171,4882303786128593643,2026-01-07 08:40:30+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,low,high,low,40.0,36.51,1,y,y,y,u,u,n,u,u,"Driver is clearly visible, wearing seatbelt, holding phone, and appears distracted.",12,12,12,0,0,"[10, 11]",[],"['v_phone', 'v_distraction']",[],v_phone,0,1,1,0,0,0,0,0,0,0,1,1,PER,2026-01-07 10:40:50+00:00,PER,2026-01-07 08:40:30+00:00,new_context_added,1,"['v_phone', 'v_distraction']",[],"['v_phone', 'v_distraction']",2,1
2146,a614bb017f537cfc,415734364,4882303786128562182,2026-01-07 08:38:36+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,low,low,low,76.26,31.78,1,y,n,u,u,u,n,u,u,Driver is clearly visible and wearing a seatbelt.,12,0,0,0,0,[],[],[],[],,0,0,0,0,0,0,0,0,0,1,1,1,PER,2026-01-07 10:38:36+00:00,PER,2026-01-07 08:38:36+00:00,no_vlm_signal,0,[],[],[],0,1
2147,174adb8615e4d7f3,366751690,4882303786128551113,2026-01-07 08:37:40+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,low,high,low,57.33,24.93,1,y,y,u,u,u,n,u,u,clearly visible phone in left hand near ear,0,0,0,0,0,[10],[],['v_phone'],[],v_phone,0,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-07 10:37:45+00:00,v_phone,2026-01-07 08:37:40+00:00,confirmed,0,['v_phone'],[],[],0,1
2148,8c33da606feebfae,365598486,4882303786128524882,2026-01-07 08:35:50+00:00,2,OK,v_phone,,y,y,2,0,1,u,u,n,high,high,low,53.7,25.76,1,n,y,u,u,u,n,u,u,clearly visible phone in the driver's left hand,0,0,0,0,0,"[5, 10]",[],"['SEATBELT_D_OFF', 'v_phone']",[],SEATBELT_D_OFF,1,1,0,0,0,0,0,0,0,1,1,1,v_phone,2026-01-07 10:35:55+00:00,v_phone,2026-01-07 08:35:50+00:00,refined,1,"['SEATBELT_D_OFF', 'v_phone']",[],['SEATBELT_D_OFF'],1,1
2149,c63b8b062a4d5f10,509637553,4882303786128520387,2026-01-07 08:35:36+00:00,2,OK,PER,,n,na,2,0,1,u,u,n,high,low,low,65.17,37.13,1,n,n,u,u,u,n,u,u,Driver is visible but no seatbelt strap is clearly visible. No phone or eating/drinking is observed.,1,0,0,0,0,[5],[],['SEATBELT_D_OFF'],[],SEATBELT_D_OFF,1,0,0,0,0,0,0,0,0,1,1,1,PER,2026-01-07 10:35:36+00:00,PER,2026-01-07 08:35:36+00:00,new_context_added,1,['SEATBELT_D_OFF'],[],['SEATBELT_D_OFF'],1,1
